Date,Day Name,Day_No,Week_ID,Week_No,Month_No,Year_No,Quarter_No,Quarter_ID,Month_ID,Week_Date,Month_Name,Fiscal Month,Fiscal Quarter,Fiscal Year
08/12/2018,Saturday,6,466,49,12,2018,4,36,108,03/12/2018,December,"December, (2018)",FY18-Q4,FY18
09/12/2018,Sunday,7,466,49,12,2018,4,36,108,03/12/2018,December,"December, (2018)",FY18-Q4,FY18
10/12/2018,Monday,1,467,50,12,2018,4,36,108,10/12/2018,December,"December, (2018)",FY18-Q4,FY18
11/12/2018,Tuesday,2,467,50,12,2018,4,36,108,10/12/2018,December,"December, (2018)",FY18-Q4,FY18
12/12/2018,Wednesday,3,467,50,12,2018,4,36,108,10/12/2018,December,"December, (2018)",FY18-Q4,FY18
13/12/2018,Thursday,4,467,50,12,2018,4,36,108,10/12/2018,December,"December, (2018)",FY18-Q4,FY18
14/12/2018,Friday,5,467,50,12,2018,4,36,108,10/12/2018,December,"December, (2018)",FY18-Q4,FY18
15/12/2018,Saturday,6,467,50,12,2018,4,36,108,10/12/2018,December,"December, (2018)",FY18-Q4,FY18
16/12/2018,Sunday,7,467,50,12,2018,4,36,108,10/12/2018,December,"December, (2018)",FY18-Q4,FY18
17/12/2018,Monday,1,468,51,12,2018,4,36,108,17/12/2018,December,"December, (2018)",FY18-Q4,FY18
18/12/2018,Tuesday,2,468,51,12,2018,4,36,108,17/12/2018,December,"December, (2018)",FY18-Q4,FY18
19/12/2018,Wednesday,3,468,51,12,2018,4,36,108,17/12/2018,December,"December, (2018)",FY18-Q4,FY18
20/12/2018,Thursday,4,468,51,12,2018,4,36,108,17/12/2018,December,"December, (2018)",FY18-Q4,FY18
21/12/2018,Friday,5,468,51,12,2018,4,36,108,17/12/2018,December,"December, (2018)",FY18-Q4,FY18
22/12/2018,Saturday,6,468,51,12,2018,4,36,108,17/12/2018,December,"December, (2018)",FY18-Q4,FY18
23/12/2018,Sunday,7,468,51,12,2018,4,36,108,17/12/2018,December,"December, (2018)",FY18-Q4,FY18
24/12/2018,Monday,1,469,52,12,2018,4,36,108,24/12/2018,December,"December, (2018)",FY18-Q4,FY18
25/12/2018,Tuesday,2,469,52,12,2018,4,36,108,24/12/2018,December,"December, (2018)",FY18-Q4,FY18
26/12/2018,Wednesday,3,469,52,12,2018,4,36,108,24/12/2018,December,"December, (2018)",FY18-Q4,FY18
27/12/2018,Thursday,4,469,52,12,2018,4,36,108,24/12/2018,December,"December, (2018)",FY18-Q4,FY18
28/12/2018,Friday,5,469,52,12,2018,4,36,108,24/12/2018,December,"December, (2018)",FY18-Q4,FY18
29/12/2018,Saturday,6,469,52,12,2018,4,36,108,24/12/2018,December,"December, (2018)",FY18-Q4,FY18
30/12/2018,Sunday,7,469,52,12,2018,4,36,108,24/12/2018,December,"December, (2018)",FY18-Q4,FY18
31/12/2018,Monday,1,469,52,12,2018,1,37,108,31/12/2018,December,"December, (2018)",FY18-Q4,FY18
01/01/2019,Tuesday,2,470,1,1,2019,1,37,109,31/12/2018,January,"January, (2019)",FY19-Q1,FY19
02/01/2019,Wednesday,3,470,1,1,2019,1,37,109,31/12/2018,January,"January, (2019)",FY19-Q1,FY19
03/01/2019,Thursday,4,470,1,1,2019,1,37,109,31/12/2018,January,"January, (2019)",FY19-Q1,FY19
04/01/2019,Friday,5,470,1,1,2019,1,37,109,31/12/2018,January,"January, (2019)",FY19-Q1,FY19
05/01/2019,Saturday,6,470,1,1,2019,1,37,109,31/12/2018,January,"January, (2019)",FY19-Q1,FY19
06/01/2019,Sunday,7,470,1,1,2019,1,37,109,31/12/2018,January,"January, (2019)",FY19-Q1,FY19
07/01/2019,Monday,1,471,2,1,2019,1,37,109,07/01/2019,January,"January, (2019)",FY19-Q1,FY19
08/01/2019,Tuesday,2,471,2,1,2019,1,37,109,07/01/2019,January,"January, (2019)",FY19-Q1,FY19
09/01/2019,Wednesday,3,471,2,1,2019,1,37,109,07/01/2019,January,"January, (2019)",FY19-Q1,FY19
10/01/2019,Thursday,4,471,2,1,2019,1,37,109,07/01/2019,January,"January, (2019)",FY19-Q1,FY19
11/01/2019,Friday,5,471,2,1,2019,1,37,109,07/01/2019,January,"January, (2019)",FY19-Q1,FY19
12/01/2019,Saturday,6,471,2,1,2019,1,37,109,07/01/2019,January,"January, (2019)",FY19-Q1,FY19
13/01/2019,Sunday,7,471,2,1,2019,1,37,109,07/01/2019,January,"January, (2019)",FY19-Q1,FY19
14/01/2019,Monday,1,472,3,1,2019,1,37,109,14/01/2019,January,"January, (2019)",FY19-Q1,FY19
15/01/2019,Tuesday,2,472,3,1,2019,1,37,109,14/01/2019,January,"January, (2019)",FY19-Q1,FY19
16/01/2019,Wednesday,3,472,3,1,2019,1,37,109,14/01/2019,January,"January, (2019)",FY19-Q1,FY19
17/01/2019,Thursday,4,472,3,1,2019,1,37,109,14/01/2019,January,"January, (2019)",FY19-Q1,FY19
18/01/2019,Friday,5,472,3,1,2019,1,37,109,14/01/2019,January,"January, (2019)",FY19-Q1,FY19
19/01/2019,Saturday,6,472,3,1,2019,1,37,109,14/01/2019,January,"January, (2019)",FY19-Q1,FY19
20/01/2019,Sunday,7,472,3,1,2019,1,37,109,14/01/2019,January,"January, (2019)",FY19-Q1,FY19
21/01/2019,Monday,1,473,4,1,2019,1,37,109,21/01/2019,January,"January, (2019)",FY19-Q1,FY19
22/01/2019,Tuesday,2,473,4,1,2019,1,37,109,21/01/2019,January,"January, (2019)",FY19-Q1,FY19
23/01/2019,Wednesday,3,473,4,1,2019,1,37,109,21/01/2019,January,"January, (2019)",FY19-Q1,FY19
24/01/2019,Thursday,4,473,4,1,2019,1,37,109,21/01/2019,January,"January, (2019)",FY19-Q1,FY19
25/01/2019,Friday,5,473,4,1,2019,1,37,109,21/01/2019,January,"January, (2019)",FY19-Q1,FY19
26/01/2019,Saturday,6,473,4,1,2019,1,37,109,21/01/2019,January,"January, (2019)",FY19-Q1,FY19
27/01/2019,Sunday,7,473,4,1,2019,1,37,109,21/01/2019,January,"January, (2019)",FY19-Q1,FY19
28/01/2019,Monday,1,474,5,1,2019,1,37,109,28/01/2019,January,"January, (2019)",FY19-Q1,FY19
29/01/2019,Tuesday,2,474,5,1,2019,1,37,109,28/01/2019,January,"January, (2019)",FY19-Q1,FY19
30/01/2019,Wednesday,3,474,5,1,2019,1,37,109,28/01/2019,January,"January, (2019)",FY19-Q1,FY19
31/01/2019,Thursday,4,474,5,1,2019,1,37,109,28/01/2019,January,"January, (2019)",FY19-Q1,FY19
01/02/2019,Friday,5,474,5,2,2019,1,37,110,28/01/2019,February,"February, (2019)",FY19-Q1,FY19
02/02/2019,Saturday,6,474,5,2,2019,1,37,110,28/01/2019,February,"February, (2019)",FY19-Q1,FY19
03/02/2019,Sunday,7,474,5,2,2019,1,37,110,28/01/2019,February,"February, (2019)",FY19-Q1,FY19
04/02/2019,Monday,1,475,6,2,2019,1,37,110,04/02/2019,February,"February, (2019)",FY19-Q1,FY19
05/02/2019,Tuesday,2,475,6,2,2019,1,37,110,04/02/2019,February,"February, (2019)",FY19-Q1,FY19
06/02/2019,Wednesday,3,475,6,2,2019,1,37,110,04/02/2019,February,"February, (2019)",FY19-Q1,FY19
07/02/2019,Thursday,4,475,6,2,2019,1,37,110,04/02/2019,February,"February, (2019)",FY19-Q1,FY19
08/02/2019,Friday,5,475,6,2,2019,1,37,110,04/02/2019,February,"February, (2019)",FY19-Q1,FY19
09/02/2019,Saturday,6,475,6,2,2019,1,37,110,04/02/2019,February,"February, (2019)",FY19-Q1,FY19
10/02/2019,Sunday,7,475,6,2,2019,1,37,110,04/02/2019,February,"February, (2019)",FY19-Q1,FY19
11/02/2019,Monday,1,476,7,2,2019,1,37,110,11/02/2019,February,"February, (2019)",FY19-Q1,FY19
12/02/2019,Tuesday,2,476,7,2,2019,1,37,110,11/02/2019,February,"February, (2019)",FY19-Q1,FY19
13/02/2019,Wednesday,3,476,7,2,2019,1,37,110,11/02/2019,February,"February, (2019)",FY19-Q1,FY19
14/02/2019,Thursday,4,476,7,2,2019,1,37,110,11/02/2019,February,"February, (2019)",FY19-Q1,FY19
15/02/2019,Friday,5,476,7,2,2019,1,37,110,11/02/2019,February,"February, (2019)",FY19-Q1,FY19
16/02/2019,Saturday,6,476,7,2,2019,1,37,110,11/02/2019,February,"February, (2019)",FY19-Q1,FY19
17/02/2019,Sunday,7,476,7,2,2019,1,37,110,11/02/2019,February,"February, (2019)",FY19-Q1,FY19
18/02/2019,Monday,1,477,8,2,2019,1,37,110,18/02/2019,February,"February, (2019)",FY19-Q1,FY19
19/02/2019,Tuesday,2,477,8,2,2019,1,37,110,18/02/2019,February,"February, (2019)",FY19-Q1,FY19
20/02/2019,Wednesday,3,477,8,2,2019,1,37,110,18/02/2019,February,"February, (2019)",FY19-Q1,FY19
21/02/2019,Thursday,4,477,8,2,2019,1,37,110,18/02/2019,February,"February, (2019)",FY19-Q1,FY19
22/02/2019,Friday,5,477,8,2,2019,1,37,110,18/02/2019,February,"February, (2019)",FY19-Q1,FY19
23/02/2019,Saturday,6,477,8,2,2019,1,37,110,18/02/2019,February,"February, (2019)",FY19-Q1,FY19
24/02/2019,Sunday,7,477,8,2,2019,1,37,110,18/02/2019,February,"February, (2019)",FY19-Q1,FY19
25/02/2019,Monday,1,478,9,2,2019,1,37,110,25/02/2019,February,"February, (2019)",FY19-Q1,FY19
26/02/2019,Tuesday,2,478,9,2,2019,1,37,110,25/02/2019,February,"February, (2019)",FY19-Q1,FY19
27/02/2019,Wednesday,3,478,9,2,2019,1,37,110,25/02/2019,February,"February, (2019)",FY19-Q1,FY19
28/02/2019,Thursday,4,478,9,2,2019,1,37,110,25/02/2019,February,"February, (2019)",FY19-Q1,FY19
01/03/2019,Friday,5,478,9,3,2019,1,37,111,25/02/2019,March,"March, (2019)",FY19-Q1,FY19
02/03/2019,Saturday,6,478,9,3,2019,1,37,111,25/02/2019,March,"March, (2019)",FY19-Q1,FY19
03/03/2019,Sunday,7,478,9,3,2019,1,37,111,25/02/2019,March,"March, (2019)",FY19-Q1,FY19
04/03/2019,Monday,1,479,10,3,2019,1,37,111,04/03/2019,March,"March, (2019)",FY19-Q1,FY19
05/03/2019,Tuesday,2,479,10,3,2019,1,37,111,04/03/2019,March,"March, (2019)",FY19-Q1,FY19
06/03/2019,Wednesday,3,479,10,3,2019,1,37,111,04/03/2019,March,"March, (2019)",FY19-Q1,FY19
07/03/2019,Thursday,4,479,10,3,2019,1,37,111,04/03/2019,March,"March, (2019)",FY19-Q1,FY19
08/03/2019,Friday,5,479,10,3,2019,1,37,111,04/03/2019,March,"March, (2019)",FY19-Q1,FY19
09/03/2019,Saturday,6,479,10,3,2019,1,37,111,04/03/2019,March,"March, (2019)",FY19-Q1,FY19
10/03/2019,Sunday,7,479,10,3,2019,1,37,111,04/03/2019,March,"March, (2019)",FY19-Q1,FY19
11/03/2019,Monday,1,480,11,3,2019,1,37,111,11/03/2019,March,"March, (2019)",FY19-Q1,FY19
12/03/2019,Tuesday,2,480,11,3,2019,1,37,111,11/03/2019,March,"March, (2019)",FY19-Q1,FY19
13/03/2019,Wednesday,3,480,11,3,2019,1,37,111,11/03/2019,March,"March, (2019)",FY19-Q1,FY19
14/03/2019,Thursday,4,480,11,3,2019,1,37,111,11/03/2019,March,"March, (2019)",FY19-Q1,FY19
15/03/2019,Friday,5,480,11,3,2019,1,37,111,11/03/2019,March,"March, (2019)",FY19-Q1,FY19
16/03/2019,Saturday,6,480,11,3,2019,1,37,111,11/03/2019,March,"March, (2019)",FY19-Q1,FY19
17/03/2019,Sunday,7,480,11,3,2019,1,37,111,11/03/2019,March,"March, (2019)",FY19-Q1,FY19
18/03/2019,Monday,1,481,12,3,2019,1,37,111,18/03/2019,March,"March, (2019)",FY19-Q1,FY19
19/03/2019,Tuesday,2,481,12,3,2019,1,37,111,18/03/2019,March,"March, (2019)",FY19-Q1,FY19
20/03/2019,Wednesday,3,481,12,3,2019,1,37,111,18/03/2019,March,"March, (2019)",FY19-Q1,FY19
21/03/2019,Thursday,4,481,12,3,2019,1,37,111,18/03/2019,March,"March, (2019)",FY19-Q1,FY19
22/03/2019,Friday,5,481,12,3,2019,1,37,111,18/03/2019,March,"March, (2019)",FY19-Q1,FY19
23/03/2019,Saturday,6,481,12,3,2019,1,37,111,18/03/2019,March,"March, (2019)",FY19-Q1,FY19
24/03/2019,Sunday,7,481,12,3,2019,1,37,111,18/03/2019,March,"March, (2019)",FY19-Q1,FY19
25/03/2019,Monday,1,482,13,3,2019,1,37,111,25/03/2019,March,"March, (2019)",FY19-Q1,FY19
26/03/2019,Tuesday,2,482,13,3,2019,1,37,111,25/03/2019,March,"March, (2019)",FY19-Q1,FY19
27/03/2019,Wednesday,3,482,13,3,2019,1,37,111,25/03/2019,March,"March, (2019)",FY19-Q1,FY19
28/03/2019,Thursday,4,482,13,3,2019,1,37,111,25/03/2019,March,"March, (2019)",FY19-Q1,FY19
29/03/2019,Friday,5,482,13,3,2019,1,37,111,25/03/2019,March,"March, (2019)",FY19-Q1,FY19
30/03/2019,Saturday,6,482,13,3,2019,1,37,111,25/03/2019,March,"March, (2019)",FY19-Q1,FY19
31/03/2019,Sunday,7,482,13,3,2019,1,37,111,25/03/2019,March,"March, (2019)",FY19-Q1,FY19
01/04/2019,Monday,1,483,14,4,2019,2,38,112,01/04/2019,April,"April, (2019)",FY19-Q2,FY19
02/04/2019,Tuesday,2,483,14,4,2019,2,38,112,01/04/2019,April,"April, (2019)",FY19-Q2,FY19
03/04/2019,Wednesday,3,483,14,4,2019,2,38,112,01/04/2019,April,"April, (2019)",FY19-Q2,FY19
04/04/2019,Thursday,4,483,14,4,2019,2,38,112,01/04/2019,April,"April, (2019)",FY19-Q2,FY19
05/04/2019,Friday,5,483,14,4,2019,2,38,112,01/04/2019,April,"April, (2019)",FY19-Q2,FY19
06/04/2019,Saturday,6,483,14,4,2019,2,38,112,01/04/2019,April,"April, (2019)",FY19-Q2,FY19
07/04/2019,Sunday,7,483,14,4,2019,2,38,112,01/04/2019,April,"April, (2019)",FY19-Q2,FY19
08/04/2019,Monday,1,484,15,4,2019,2,38,112,08/04/2019,April,"April, (2019)",FY19-Q2,FY19
09/04/2019,Tuesday,2,484,15,4,2019,2,38,112,08/04/2019,April,"April, (2019)",FY19-Q2,FY19
10/04/2019,Wednesday,3,484,15,4,2019,2,38,112,08/04/2019,April,"April, (2019)",FY19-Q2,FY19
11/04/2019,Thursday,4,484,15,4,2019,2,38,112,08/04/2019,April,"April, (2019)",FY19-Q2,FY19
12/04/2019,Friday,5,484,15,4,2019,2,38,112,08/04/2019,April,"April, (2019)",FY19-Q2,FY19
13/04/2019,Saturday,6,484,15,4,2019,2,38,112,08/04/2019,April,"April, (2019)",FY19-Q2,FY19
14/04/2019,Sunday,7,484,15,4,2019,2,38,112,08/04/2019,April,"April, (2019)",FY19-Q2,FY19
15/04/2019,Monday,1,485,16,4,2019,2,38,112,15/04/2019,April,"April, (2019)",FY19-Q2,FY19
16/04/2019,Tuesday,2,485,16,4,2019,2,38,112,15/04/2019,April,"April, (2019)",FY19-Q2,FY19
17/04/2019,Wednesday,3,485,16,4,2019,2,38,112,15/04/2019,April,"April, (2019)",FY19-Q2,FY19
18/04/2019,Thursday,4,485,16,4,2019,2,38,112,15/04/2019,April,"April, (2019)",FY19-Q2,FY19
19/04/2019,Friday,5,485,16,4,2019,2,38,112,15/04/2019,April,"April, (2019)",FY19-Q2,FY19
20/04/2019,Saturday,6,485,16,4,2019,2,38,112,15/04/2019,April,"April, (2019)",FY19-Q2,FY19
21/04/2019,Sunday,7,485,16,4,2019,2,38,112,15/04/2019,April,"April, (2019)",FY19-Q2,FY19
22/04/2019,Monday,1,486,17,4,2019,2,38,112,22/04/2019,April,"April, (2019)",FY19-Q2,FY19
23/04/2019,Tuesday,2,486,17,4,2019,2,38,112,22/04/2019,April,"April, (2019)",FY19-Q2,FY19
24/04/2019,Wednesday,3,486,17,4,2019,2,38,112,22/04/2019,April,"April, (2019)",FY19-Q2,FY19
25/04/2019,Thursday,4,486,17,4,2019,2,38,112,22/04/2019,April,"April, (2019)",FY19-Q2,FY19
26/04/2019,Friday,5,486,17,4,2019,2,38,112,22/04/2019,April,"April, (2019)",FY19-Q2,FY19
27/04/2019,Saturday,6,486,17,4,2019,2,38,112,22/04/2019,April,"April, (2019)",FY19-Q2,FY19
28/04/2019,Sunday,7,486,17,4,2019,2,38,112,22/04/2019,April,"April, (2019)",FY19-Q2,FY19
29/04/2019,Monday,1,487,18,4,2019,2,38,112,29/04/2019,April,"April, (2019)",FY19-Q2,FY19
30/04/2019,Tuesday,2,487,18,4,2019,2,38,112,29/04/2019,April,"April, (2019)",FY19-Q2,FY19
01/05/2019,Wednesday,3,487,18,5,2019,2,38,113,29/04/2019,May,"May, (2019)",FY19-Q2,FY19
02/05/2019,Thursday,4,487,18,5,2019,2,38,113,29/04/2019,May,"May, (2019)",FY19-Q2,FY19
03/05/2019,Friday,5,487,18,5,2019,2,38,113,29/04/2019,May,"May, (2019)",FY19-Q2,FY19
04/05/2019,Saturday,6,487,18,5,2019,2,38,113,29/04/2019,May,"May, (2019)",FY19-Q2,FY19
05/05/2019,Sunday,7,487,18,5,2019,2,38,113,29/04/2019,May,"May, (2019)",FY19-Q2,FY19
06/05/2019,Monday,1,488,19,5,2019,2,38,113,06/05/2019,May,"May, (2019)",FY19-Q2,FY19
07/05/2019,Tuesday,2,488,19,5,2019,2,38,113,06/05/2019,May,"May, (2019)",FY19-Q2,FY19
08/05/2019,Wednesday,3,488,19,5,2019,2,38,113,06/05/2019,May,"May, (2019)",FY19-Q2,FY19
09/05/2019,Thursday,4,488,19,5,2019,2,38,113,06/05/2019,May,"May, (2019)",FY19-Q2,FY19
10/05/2019,Friday,5,488,19,5,2019,2,38,113,06/05/2019,May,"May, (2019)",FY19-Q2,FY19
11/05/2019,Saturday,6,488,19,5,2019,2,38,113,06/05/2019,May,"May, (2019)",FY19-Q2,FY19
12/05/2019,Sunday,7,488,19,5,2019,2,38,113,06/05/2019,May,"May, (2019)",FY19-Q2,FY19
13/05/2019,Monday,1,489,20,5,2019,2,38,113,13/05/2019,May,"May, (2019)",FY19-Q2,FY19
14/05/2019,Tuesday,2,489,20,5,2019,2,38,113,13/05/2019,May,"May, (2019)",FY19-Q2,FY19
15/05/2019,Wednesday,3,489,20,5,2019,2,38,113,13/05/2019,May,"May, (2019)",FY19-Q2,FY19
16/05/2019,Thursday,4,489,20,5,2019,2,38,113,13/05/2019,May,"May, (2019)",FY19-Q2,FY19
17/05/2019,Friday,5,489,20,5,2019,2,38,113,13/05/2019,May,"May, (2019)",FY19-Q2,FY19
18/05/2019,Saturday,6,489,20,5,2019,2,38,113,13/05/2019,May,"May, (2019)",FY19-Q2,FY19
19/05/2019,Sunday,7,489,20,5,2019,2,38,113,13/05/2019,May,"May, (2019)",FY19-Q2,FY19
20/05/2019,Monday,1,490,21,5,2019,2,38,113,20/05/2019,May,"May, (2019)",FY19-Q2,FY19
21/05/2019,Tuesday,2,490,21,5,2019,2,38,113,20/05/2019,May,"May, (2019)",FY19-Q2,FY19
22/05/2019,Wednesday,3,490,21,5,2019,2,38,113,20/05/2019,May,"May, (2019)",FY19-Q2,FY19
23/05/2019,Thursday,4,490,21,5,2019,2,38,113,20/05/2019,May,"May, (2019)",FY19-Q2,FY19
24/05/2019,Friday,5,490,21,5,2019,2,38,113,20/05/2019,May,"May, (2019)",FY19-Q2,FY19
25/05/2019,Saturday,6,490,21,5,2019,2,38,113,20/05/2019,May,"May, (2019)",FY19-Q2,FY19
26/05/2019,Sunday,7,490,21,5,2019,2,38,113,20/05/2019,May,"May, (2019)",FY19-Q2,FY19
27/05/2019,Monday,1,491,22,5,2019,2,38,113,27/05/2019,May,"May, (2019)",FY19-Q2,FY19
28/05/2019,Tuesday,2,491,22,5,2019,2,38,113,27/05/2019,May,"May, (2019)",FY19-Q2,FY19
29/05/2019,Wednesday,3,491,22,5,2019,2,38,113,27/05/2019,May,"May, (2019)",FY19-Q2,FY19
30/05/2019,Thursday,4,491,22,5,2019,2,38,113,27/05/2019,May,"May, (2019)",FY19-Q2,FY19
31/05/2019,Friday,5,491,22,5,2019,2,38,113,27/05/2019,May,"May, (2019)",FY19-Q2,FY19
01/06/2019,Saturday,6,491,22,6,2019,2,38,114,27/05/2019,June,"June, (2019)",FY19-Q2,FY19
02/06/2019,Sunday,7,491,22,6,2019,2,38,114,27/05/2019,June,"June, (2019)",FY19-Q2,FY19
03/06/2019,Monday,1,492,23,6,2019,2,38,114,03/06/2019,June,"June, (2019)",FY19-Q2,FY19
04/06/2019,Tuesday,2,492,23,6,2019,2,38,114,03/06/2019,June,"June, (2019)",FY19-Q2,FY19
05/06/2019,Wednesday,3,492,23,6,2019,2,38,114,03/06/2019,June,"June, (2019)",FY19-Q2,FY19
06/06/2019,Thursday,4,492,23,6,2019,2,38,114,03/06/2019,June,"June, (2019)",FY19-Q2,FY19
07/06/2019,Friday,5,492,23,6,2019,2,38,114,03/06/2019,June,"June, (2019)",FY19-Q2,FY19
08/06/2019,Saturday,6,492,23,6,2019,2,38,114,03/06/2019,June,"June, (2019)",FY19-Q2,FY19
09/06/2019,Sunday,7,492,23,6,2019,2,38,114,03/06/2019,June,"June, (2019)",FY19-Q2,FY19
10/06/2019,Monday,1,493,24,6,2019,2,38,114,10/06/2019,June,"June, (2019)",FY19-Q2,FY19
11/06/2019,Tuesday,2,493,24,6,2019,2,38,114,10/06/2019,June,"June, (2019)",FY19-Q2,FY19
12/06/2019,Wednesday,3,493,24,6,2019,2,38,114,10/06/2019,June,"June, (2019)",FY19-Q2,FY19
13/06/2019,Thursday,4,493,24,6,2019,2,38,114,10/06/2019,June,"June, (2019)",FY19-Q2,FY19
14/06/2019,Friday,5,493,24,6,2019,2,38,114,10/06/2019,June,"June, (2019)",FY19-Q2,FY19
15/06/2019,Saturday,6,493,24,6,2019,2,38,114,10/06/2019,June,"June, (2019)",FY19-Q2,FY19
16/06/2019,Sunday,7,493,24,6,2019,2,38,114,10/06/2019,June,"June, (2019)",FY19-Q2,FY19
17/06/2019,Monday,1,494,25,6,2019,2,38,114,17/06/2019,June,"June, (2019)",FY19-Q2,FY19
18/06/2019,Tuesday,2,494,25,6,2019,2,38,114,17/06/2019,June,"June, (2019)",FY19-Q2,FY19
19/06/2019,Wednesday,3,494,25,6,2019,2,38,114,17/06/2019,June,"June, (2019)",FY19-Q2,FY19
20/06/2019,Thursday,4,494,25,6,2019,2,38,114,17/06/2019,June,"June, (2019)",FY19-Q2,FY19
21/06/2019,Friday,5,494,25,6,2019,2,38,114,17/06/2019,June,"June, (2019)",FY19-Q2,FY19
22/06/2019,Saturday,6,494,25,6,2019,2,38,114,17/06/2019,June,"June, (2019)",FY19-Q2,FY19
23/06/2019,Sunday,7,494,25,6,2019,2,38,114,17/06/2019,June,"June, (2019)",FY19-Q2,FY19
24/06/2019,Monday,1,495,26,6,2019,2,38,114,24/06/2019,June,"June, (2019)",FY19-Q2,FY19
25/06/2019,Tuesday,2,495,26,6,2019,2,38,114,24/06/2019,June,"June, (2019)",FY19-Q2,FY19
26/06/2019,Wednesday,3,495,26,6,2019,2,38,114,24/06/2019,June,"June, (2019)",FY19-Q2,FY19
27/06/2019,Thursday,4,495,26,6,2019,2,38,114,24/06/2019,June,"June, (2019)",FY19-Q2,FY19
28/06/2019,Friday,5,495,26,6,2019,2,38,114,24/06/2019,June,"June, (2019)",FY19-Q2,FY19
29/06/2019,Saturday,6,495,26,6,2019,2,38,114,24/06/2019,June,"June, (2019)",FY19-Q2,FY19
30/06/2019,Sunday,7,495,26,6,2019,2,38,114,24/06/2019,June,"June, (2019)",FY19-Q2,FY19
01/07/2019,Monday,1,496,27,7,2019,3,39,115,01/07/2019,July,"July, (2019)",FY19-Q3,FY19
02/07/2019,Tuesday,2,496,27,7,2019,3,39,115,01/07/2019,July,"July, (2019)",FY19-Q3,FY19
03/07/2019,Wednesday,3,496,27,7,2019,3,39,115,01/07/2019,July,"July, (2019)",FY19-Q3,FY19
04/07/2019,Thursday,4,496,27,7,2019,3,39,115,01/07/2019,July,"July, (2019)",FY19-Q3,FY19
05/07/2019,Friday,5,496,27,7,2019,3,39,115,01/07/2019,July,"July, (2019)",FY19-Q3,FY19
06/07/2019,Saturday,6,496,27,7,2019,3,39,115,01/07/2019,July,"July, (2019)",FY19-Q3,FY19
07/07/2019,Sunday,7,496,27,7,2019,3,39,115,01/07/2019,July,"July, (2019)",FY19-Q3,FY19
08/07/2019,Monday,1,497,28,7,2019,3,39,115,08/07/2019,July,"July, (2019)",FY19-Q3,FY19
09/07/2019,Tuesday,2,497,28,7,2019,3,39,115,08/07/2019,July,"July, (2019)",FY19-Q3,FY19
10/07/2019,Wednesday,3,497,28,7,2019,3,39,115,08/07/2019,July,"July, (2019)",FY19-Q3,FY19
11/07/2019,Thursday,4,497,28,7,2019,3,39,115,08/07/2019,July,"July, (2019)",FY19-Q3,FY19
12/07/2019,Friday,5,497,28,7,2019,3,39,115,08/07/2019,July,"July, (2019)",FY19-Q3,FY19
13/07/2019,Saturday,6,497,28,7,2019,3,39,115,08/07/2019,July,"July, (2019)",FY19-Q3,FY19
14/07/2019,Sunday,7,497,28,7,2019,3,39,115,08/07/2019,July,"July, (2019)",FY19-Q3,FY19
15/07/2019,Monday,1,498,29,7,2019,3,39,115,15/07/2019,July,"July, (2019)",FY19-Q3,FY19
16/07/2019,Tuesday,2,498,29,7,2019,3,39,115,15/07/2019,July,"July, (2019)",FY19-Q3,FY19
17/07/2019,Wednesday,3,498,29,7,2019,3,39,115,15/07/2019,July,"July, (2019)",FY19-Q3,FY19
18/07/2019,Thursday,4,498,29,7,2019,3,39,115,15/07/2019,July,"July, (2019)",FY19-Q3,FY19
19/07/2019,Friday,5,498,29,7,2019,3,39,115,15/07/2019,July,"July, (2019)",FY19-Q3,FY19
20/07/2019,Saturday,6,498,29,7,2019,3,39,115,15/07/2019,July,"July, (2019)",FY19-Q3,FY19
21/07/2019,Sunday,7,498,29,7,2019,3,39,115,15/07/2019,July,"July, (2019)",FY19-Q3,FY19
22/07/2019,Monday,1,499,30,7,2019,3,39,115,22/07/2019,July,"July, (2019)",FY19-Q3,FY19
23/07/2019,Tuesday,2,499,30,7,2019,3,39,115,22/07/2019,July,"July, (2019)",FY19-Q3,FY19
24/07/2019,Wednesday,3,499,30,7,2019,3,39,115,22/07/2019,July,"July, (2019)",FY19-Q3,FY19
25/07/2019,Thursday,4,499,30,7,2019,3,39,115,22/07/2019,July,"July, (2019)",FY19-Q3,FY19
26/07/2019,Friday,5,499,30,7,2019,3,39,115,22/07/2019,July,"July, (2019)",FY19-Q3,FY19
27/07/2019,Saturday,6,499,30,7,2019,3,39,115,22/07/2019,July,"July, (2019)",FY19-Q3,FY19
28/07/2019,Sunday,7,499,30,7,2019,3,39,115,22/07/2019,July,"July, (2019)",FY19-Q3,FY19
29/07/2019,Monday,1,500,31,7,2019,3,39,115,29/07/2019,July,"July, (2019)",FY19-Q3,FY19
30/07/2019,Tuesday,2,500,31,7,2019,3,39,115,29/07/2019,July,"July, (2019)",FY19-Q3,FY19
31/07/2019,Wednesday,3,500,31,7,2019,3,39,115,29/07/2019,July,"July, (2019)",FY19-Q3,FY19
01/08/2019,Thursday,4,500,31,8,2019,3,39,116,29/07/2019,August,"August, (2019)",FY19-Q3,FY19
02/08/2019,Friday,5,500,31,8,2019,3,39,116,29/07/2019,August,"August, (2019)",FY19-Q3,FY19
03/08/2019,Saturday,6,500,31,8,2019,3,39,116,29/07/2019,August,"August, (2019)",FY19-Q3,FY19
